"listing_id","host_id","is_superhost","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","guests_included","min_nights","reviews","overall_rating","accuracy_rating","cleanliness_rating","checkin_rating","communication_rating","location_rating","value_rating","instant_bookable","price","price_per_person","price_per_bedroom","distance_to_center_km","host_days","host_years","room_type_entire","room_type_private","room_type_shared","has_reviews","days_since_last_review","review_period","reviews_per_month","avg_rating","rating_range","guests_vs_capacity","business_ready","demand_proxy_reviews","demand_proxy","avg_neighborhood_price","avg_neighborhood_reviews","listing_count","price_to_neighborhood_ratio","reviews_to_neighborhood_ratio","listing_name","host_name","host_since","host_response_time","host_response_rate","neighbourhood","neighborhood_group","city","postal_code","country_code","country","is_exact_location","property_type","room_type","first_review","last_review","business_travel_ready","price_tier","min_nights_category","price_numeric","simulation_var","predicted_demand"
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,55,27.5,55,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,50,5,1931,1.1,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Kreuzberg","Friedrichshain-Kreuzberg","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",55,"Kreuzberg 55",0.143096725172721
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,55,27.5,55,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,55,6,1996,1,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Prenzlauer Berg","Pankow","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",55,"Prenzlauer Berg 55",0.159546985181632
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,60,30,60,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,70,7,1374,0.857142857142857,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Mitte","Mitte","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",60,"Mitte 60",0.153367553288523
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,60,30,60,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,49,5,1805,1.22448979591837,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Friedrichshain","Friedrichshain-Kreuzberg","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",60,"Friedrichshain 60",0.138668278086163
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,60,30,60,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,50,5,1931,1.2,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Kreuzberg","Friedrichshain-Kreuzberg","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",60,"Kreuzberg 60",0.14404706499748
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,60,30,60,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,55,6,1996,1.09090909090909,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Prenzlauer Berg","Pankow","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",60,"Prenzlauer Berg 60",0.15759408586224
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,65,32.5,65,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,70,7,1374,0.928571428571429,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Mitte","Mitte","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",65,"Mitte 65",0.154202732654372
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,65,32.5,65,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,49,5,1805,1.3265306122449,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Friedrichshain","Friedrichshain-Kreuzberg","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",65,"Friedrichshain 65",0.140403050183838
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,65,32.5,65,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,50,5,1931,1.3,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Kreuzberg","Friedrichshain-Kreuzberg","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",65,"Kreuzberg 65",0.14591709844109
18620292,33506088.5,0,52.50912,13.41739,2,1,1,1,431,1,3,5,97,10,10,10,10,10,10,0,65,32.5,65,5.4197312668385,3605,9.87671232876712,0,1,0,1,2265,281,1.00755738537026,22.4285714285714,87,0.5,0,0.0117924528301887,0.0965169920128187,55,6,1996,1.18181818181818,0.26451684152402,"*","Anna","2015-02-28","within an hour","100%","Prenzlauer Berg","Pankow","Berlin","*","DE","Germany","t","Apartment","Private room","2019-05-13","2019-04-28","f","standard","short_stay",65,"Prenzlauer Berg 65",0.159668369782984
